order_item_id,order_id,product_id,quantity,unit_price,line_total,item_status
11098,703659,9489,4,1273.3,5093.2,Delivered
11099,703660,9446,2,2831.92,5663.84,Delivered
11100,703661,9009,1,263.27,263.27,Delivered
11101,703662,9080,1,693.5,693.5,Delivered
11102,703662,9383,3,299.88,899.64,Delivered
11103,703663,9143,4,811.72,3246.88,Delivered
11104,703663,9553,4,699.08,2796.32,Delivered
11105,703664,9496,3,2168.77,6506.31,Returned
11106,703664,9517,4,1349.54,5398.16,Returned
11107,703664,9474,2,172.35,344.7,Returned
11108,703664,9116,4,7043.72,28174.88,Returned
11109,703665,9223,3,2181.45,6544.35,Delivered
11110,703665,9554,1,11619.1,11619.1,Returned
11111,703665,9297,1,763.47,763.47,Returned
11112,703666,9201,2,10137.52,20275.04,Returned
11113,703666,9214,4,593.64,2374.56,Returned
11114,703666,9325,1,477.7,477.7,Returned
11115,703666,9252,2,1230.52,2461.04,Returned
11116,703667,9575,1,3436.72,3436.72,Returned
11117,703667,9286,1,1156.07,1156.07,Delivered
11118,703667,9153,3,48076.58,144229.74,Returned
11119,703667,9453,2,357.05,714.1,Returned
11120,703667,9322,4,599.84,2399.36,Delivered
11121,703668,9559,1,124.22,124.22,Delivered
11122,703668,9121,4,549.4,2197.6,Delivered
11123,703669,9306,4,7635.29,30541.16,Returned
11124,703669,9353,3,587.75,1763.25,Returned
11125,703669,9228,1,407.3,407.3,Returned
11126,703669,9312,2,59.48,118.96,Returned
11127,703670,9420,4,558.38,2233.52,Delivered
11128,703670,9299,3,840.69,2522.07,Delivered
11129,703670,9545,4,446.16,1784.64,Delivered
11130,703670,9235,4,55726.49,222905.96,Delivered
11131,703671,9475,2,2070.48,4140.96,Cancelled
11132,703671,9470,4,2536.87,10147.48,Cancelled
11133,703671,9539,3,251.31,753.93,Cancelled
11134,703671,9308,3,4050.56,12151.68,Cancelled
11135,703672,9374,4,836.59,3346.36,Delivered
11136,703672,9105,3,4553.84,13661.52,Delivered
11137,703672,9140,2,7343.14,14686.28,Delivered
11138,703672,9551,2,950.07,1900.14,Delivered
11139,703672,9557,4,270.17,1080.68,Delivered
11140,703673,9331,2,7585.25,15170.5,Returned
11141,703673,9230,3,54818.7,164456.1,Returned
11142,703674,9529,4,519.51,2078.04,Cancelled
11143,703674,9081,3,7898.96,23696.88,Cancelled
11144,703674,9278,3,643.45,1930.35,Cancelled
11145,703674,9564,4,13249.9,52999.6,Cancelled
11146,703674,9007,2,4078.42,8156.84,Cancelled
11147,703675,9584,2,2575.04,5150.08,Delivered
11148,703676,9081,3,7898.96,23696.88,Delivered
11149,703676,9558,4,9419.32,37677.28,Delivered
11150,703677,9422,1,2973.29,2973.29,Delivered
11151,703677,9184,1,8925.87,8925.87,Returned
11152,703677,9343,1,622.57,622.57,Delivered
11153,703677,9511,4,1617.95,6471.8,Delivered
11154,703678,9207,2,1301.2,2602.4,Delivered
11155,703679,9272,2,7968.17,15936.34,Delivered
11156,703680,9007,3,4078.42,12235.26,Delivered
11157,703680,9294,2,2398.97,4797.94,Delivered
11158,703681,9195,3,1504.98,4514.94,Returned
11159,703681,9056,2,389.49,778.98,Delivered
11160,703682,9122,3,41445.13,124335.39,Returned
11161,703682,9194,4,1029.52,4118.08,Delivered
11162,703682,9416,2,3794.93,7589.86,Returned
11163,703683,9409,2,2278.71,4557.42,Cancelled
11164,703684,9523,3,12051.83,36155.49,Delivered
11165,703684,9311,4,1478.29,5913.16,Delivered
11166,703684,9026,1,27773.99,27773.99,Returned
11167,703684,9049,4,592.97,2371.88,Delivered
11168,703685,9450,4,40793.27,163173.08,Delivered
11169,703685,9278,3,643.45,1930.35,Returned
11170,703685,9430,3,2274.94,6824.82,Delivered
11171,703685,9224,1,160.3,160.3,Delivered
11172,703685,9555,4,38889.63,155558.52,Delivered
11173,703686,9388,1,2900.97,2900.97,Delivered
11174,703686,9473,4,37919.42,151677.68,Delivered
11175,703687,9054,1,5145.39,5145.39,Delivered
11176,703687,9395,1,1443.43,1443.43,Delivered
11177,703687,9299,1,840.69,840.69,Delivered
11178,703688,9091,1,916.83,916.83,Returned
11179,703688,9572,2,307.34,614.68,Returned
11180,703688,9301,2,4320.11,8640.22,Returned
11181,703688,9114,3,4560.65,13681.95,Returned
11182,703689,9271,3,950.98,2852.94,Delivered
11183,703689,9270,2,3967.59,7935.18,Delivered
11184,703689,9453,3,357.05,1071.15,Delivered
11185,703689,9468,1,43329.25,43329.25,Delivered
11186,703690,9207,2,1301.2,2602.4,Delivered
11187,703690,9588,3,11301.42,33904.26,Delivered
11188,703690,9303,3,859.58,2578.74,Returned
11189,703691,9219,1,9650.91,9650.91,Returned
11190,703692,9582,2,2232.87,4465.74,Delivered
11191,703692,9356,3,571.25,1713.75,Delivered
11192,703693,9047,4,6312.64,25250.56,Cancelled
11193,703694,9177,3,505.98,1517.94,Returned
11194,703695,9398,3,72256.43,216769.29,Delivered
11195,703695,9245,2,10273.82,20547.64,Delivered
11196,703695,9559,4,124.22,496.88,Delivered
11197,703695,9395,1,1443.43,1443.43,Delivered
11198,703696,9398,4,72256.43,289025.72,Returned
11199,703696,9080,4,693.5,2774.0,Delivered
11200,703696,9121,3,549.4,1648.2,Returned
11201,703696,9538,3,550.77,1652.31,Delivered
11202,703697,9196,1,270.05,270.05,Delivered
11203,703697,9534,1,47663.19,47663.19,Delivered
11204,703697,9408,4,275.9,1103.6,Delivered
11205,703697,9294,1,2398.97,2398.97,Delivered
11206,703698,9041,2,72527.4,145054.8,Cancelled
11207,703698,9318,2,8229.64,16459.28,Cancelled
11208,703699,9129,1,6982.17,6982.17,Returned
11209,703700,9379,4,1081.0,4324.0,Delivered
11210,703700,9447,2,76296.08,152592.16,Delivered
11211,703700,9111,2,3512.06,7024.12,Delivered
11212,703700,9407,2,7998.18,15996.36,Delivered
11213,703701,9246,2,644.96,1289.92,Returned
11214,703701,9418,4,53131.24,212524.96,Returned
11215,703701,9405,1,651.47,651.47,Returned
11216,703701,9191,1,3218.01,3218.01,Returned
11217,703701,9135,4,2109.2,8436.8,Returned
11218,703702,9053,4,626.84,2507.36,Delivered
11219,703703,9241,3,305.81,917.43,Returned
11220,703703,9429,1,12442.5,12442.5,Returned
11221,703703,9513,4,4956.71,19826.84,Returned
11222,703704,9080,3,693.5,2080.5,Delivered
11223,703704,9128,3,316.99,950.97,Delivered
11224,703705,9539,4,251.31,1005.24,Delivered
11225,703706,9058,2,11903.73,23807.46,Returned
11226,703706,9455,2,1516.41,3032.82,Delivered
11227,703706,9566,2,1126.44,2252.88,Returned
11228,703706,9233,2,7250.06,14500.12,Delivered
11229,703706,9390,1,5715.25,5715.25,Returned
11230,703707,9281,4,2204.2,8816.8,Returned
11231,703707,9128,2,316.99,633.98,Returned
11232,703707,9483,3,41799.81,125399.43,Returned
11233,703707,9272,3,7968.17,23904.51,Returned
11234,703708,9080,2,693.5,1387.0,Delivered
11235,703708,9049,4,592.97,2371.88,Delivered
11236,703708,9496,4,2168.77,8675.08,Delivered
11237,703708,9360,2,538.09,1076.18,Returned
11238,703709,9125,4,927.43,3709.72,Returned
11239,703710,9100,4,6667.62,26670.48,Returned
11240,703710,9534,3,47663.19,142989.57,Delivered
11241,703710,9292,1,15135.6,15135.6,Returned
11242,703710,9176,3,10450.96,31352.88,Returned
11243,703710,9134,1,4251.27,4251.27,Delivered
11244,703711,9442,3,2909.19,8727.57,Cancelled
11245,703712,9276,2,37947.75,75895.5,Delivered
11246,703712,9063,4,948.47,3793.88,Delivered
11247,703712,9170,4,1747.18,6988.72,Delivered
11248,703712,9536,4,4170.59,16682.36,Delivered
11249,703712,9010,4,9299.03,37196.12,Delivered
11250,703713,9514,4,15340.26,61361.04,Delivered
11251,703713,9497,2,4613.52,9227.04,Delivered
11252,703713,9535,2,1669.99,3339.98,Delivered
11253,703714,9248,2,20109.92,40219.84,Delivered
11254,703715,9566,1,1126.44,1126.44,Returned
11255,703715,9366,1,1460.14,1460.14,Returned
11256,703715,9070,2,220.16,440.32,Delivered
11257,703716,9021,2,5831.46,11662.92,Delivered
11258,703716,9106,1,2851.68,2851.68,Delivered
11259,703717,9496,3,2168.77,6506.31,Delivered
11260,703717,9530,2,255.55,511.1,Delivered
11261,703717,9097,4,268.94,1075.76,Delivered
11262,703718,9089,2,31575.76,63151.52,Returned
11263,703718,9385,1,10305.26,10305.26,Delivered
11264,703719,9299,2,840.69,1681.38,Cancelled
11265,703719,9181,2,6544.81,13089.62,Cancelled
11266,703719,9044,4,56612.85,226451.4,Cancelled
11267,703720,9372,3,4937.92,14813.76,Delivered
11268,703721,9211,4,68659.31,274637.24,Returned
11269,703721,9584,3,2575.04,7725.12,Delivered
11270,703721,9455,2,1516.41,3032.82,Delivered
11271,703722,9048,2,4828.38,9656.76,Delivered
11272,703723,9434,4,10003.74,40014.96,Delivered
11273,703723,9160,4,15719.76,62879.04,Delivered
11274,703723,9161,3,718.37,2155.11,Delivered
11275,703723,9101,3,49932.33,149796.99,Returned
11276,703723,9319,1,753.39,753.39,Returned
11277,703724,9503,2,3555.01,7110.02,Returned
11278,703724,9296,1,2912.52,2912.52,Delivered
11279,703724,9526,4,2341.65,9366.6,Returned
11280,703724,9019,1,2217.41,2217.41,Delivered
11281,703725,9600,1,44390.14,44390.14,Delivered
11282,703725,9250,2,10627.55,21255.1,Delivered
11283,703725,9435,3,3340.96,10022.88,Returned
11284,703726,9130,1,4412.09,4412.09,Delivered
11285,703726,9505,4,53937.03,215748.12,Delivered
11286,703726,9192,2,75872.44,151744.88,Delivered
11287,703726,9429,3,12442.5,37327.5,Delivered
11288,703727,9236,3,3805.14,11415.42,Delivered
11289,703727,9065,2,3090.21,6180.42,Delivered
11290,703727,9590,4,3323.74,13294.96,Delivered
11291,703728,9253,1,75119.8,75119.8,Delivered
11292,703728,9004,2,6049.75,12099.5,Delivered
11293,703728,9013,4,13447.29,53789.16,Delivered
11294,703728,9555,1,38889.63,38889.63,Delivered
11295,703728,9073,3,11134.32,33402.96,Delivered
11296,703729,9274,3,156.86,470.58,Cancelled
11297,703730,9569,2,1247.77,2495.54,Returned
11298,703730,9587,1,625.39,625.39,Returned
11299,703730,9133,1,2991.41,2991.41,Returned
11300,703731,9515,4,2331.43,9325.72,Delivered
11301,703732,9356,1,571.25,571.25,Delivered
11302,703732,9288,4,1750.81,7003.24,Delivered
11303,703732,9461,1,8266.59,8266.59,Returned
11304,703732,9311,3,1478.29,4434.87,Returned
11305,703732,9129,1,6982.17,6982.17,Delivered
11306,703733,9519,2,8645.44,17290.88,Cancelled
11307,703733,9563,1,1579.41,1579.41,Cancelled
11308,703734,9570,3,44173.48,132520.44,Delivered
11309,703734,9197,4,1380.9,5523.6,Delivered
11310,703734,9355,2,36908.43,73816.86,Delivered
11311,703734,9488,4,1350.99,5403.96,Delivered
11312,703735,9584,4,2575.04,10300.16,Delivered
11313,703735,9083,4,745.13,2980.52,Delivered
11314,703735,9348,3,19808.56,59425.68,Returned
11315,703735,9373,2,3105.19,6210.38,Delivered
11316,703736,9385,2,10305.26,20610.52,Delivered
11317,703736,9261,2,84463.03,168926.06,Delivered
11318,703737,9194,4,1029.52,4118.08,Delivered
11319,703737,9204,2,14291.03,28582.06,Delivered
11320,703737,9581,3,660.56,1981.68,Returned
11321,703737,9462,3,714.91,2144.73,Delivered
11322,703738,9043,3,50432.33,151296.99,Returned
11323,703738,9440,1,83898.8,83898.8,Returned
11324,703739,9335,3,599.36,1798.08,Returned
11325,703739,9485,1,4132.45,4132.45,Delivered
11326,703740,9055,4,15378.18,61512.72,Delivered
11327,703740,9081,2,7898.96,15797.92,Delivered
11328,703740,9508,4,9812.94,39251.76,Returned
11329,703740,9450,1,40793.27,40793.27,Delivered
11330,703741,9088,1,8393.7,8393.7,Delivered
11331,703741,9277,2,400.46,800.92,Delivered
11332,703741,9311,2,1478.29,2956.58,Returned
11333,703742,9052,4,422.32,1689.28,Returned
11334,703743,9181,4,6544.81,26179.24,Delivered
11335,703743,9092,2,838.1,1676.2,Returned
11336,703744,9037,3,9092.12,27276.36,Cancelled
11337,703744,9352,3,1598.27,4794.81,Cancelled
11338,703745,9090,2,2811.87,5623.74,Cancelled
11339,703745,9537,3,7137.12,21411.36,Cancelled
11340,703745,9192,3,75872.44,227617.32,Cancelled
11341,703746,9250,3,10627.55,31882.65,Cancelled
11342,703746,9097,2,268.94,537.88,Cancelled
11343,703746,9589,4,10297.03,41188.12,Cancelled
11344,703746,9355,1,36908.43,36908.43,Cancelled
11345,703747,9098,2,2234.2,4468.4,Delivered
11346,703748,9538,1,550.77,550.77,Cancelled
11347,703748,9086,2,823.62,1647.24,Cancelled
11348,703748,9059,2,770.17,1540.34,Cancelled
11349,703748,9508,1,9812.94,9812.94,Cancelled
11350,703749,9181,4,6544.81,26179.24,Delivered
11351,703749,9020,1,1001.88,1001.88,Delivered
11352,703749,9087,3,3613.75,10841.25,Delivered
11353,703750,9474,2,172.35,344.7,Returned
11354,703750,9005,1,7273.16,7273.16,Returned
11355,703751,9019,1,2217.41,2217.41,Delivered
11356,703751,9446,2,2831.92,5663.84,Returned
11357,703751,9012,2,10384.33,20768.66,Delivered
11358,703752,9354,2,4670.22,9340.44,Delivered
11359,703752,9513,4,4956.71,19826.84,Returned
11360,703752,9140,2,7343.14,14686.28,Delivered
11361,703753,9034,2,615.89,1231.78,Returned
11362,703753,9339,4,2211.26,8845.04,Delivered
11363,703754,9055,1,15378.18,15378.18,Delivered
11364,703755,9070,1,220.16,220.16,Delivered
11365,703756,9252,4,1230.52,4922.08,Returned
11366,703756,9244,2,77941.39,155882.78,Returned
11367,703756,9206,1,1629.93,1629.93,Returned
11368,703756,9459,1,1442.88,1442.88,Returned
11369,703757,9475,3,2070.48,6211.44,Delivered
11370,703757,9338,4,7858.09,31432.36,Delivered
11371,703758,9039,2,3074.85,6149.7,Returned
11372,703759,9151,3,506.15,1518.45,Delivered
11373,703759,9227,1,8741.38,8741.38,Delivered
11374,703759,9099,3,36792.76,110378.28,Returned
11375,703759,9162,2,2490.52,4981.04,Returned
11376,703760,9511,3,1617.95,4853.85,Returned
11377,703761,9530,4,255.55,1022.2,Cancelled
11378,703761,9433,1,9270.76,9270.76,Cancelled
11379,703762,9343,1,622.57,622.57,Cancelled
11380,703762,9553,4,699.08,2796.32,Cancelled
11381,703762,9589,2,10297.03,20594.06,Cancelled
11382,703762,9071,3,5454.95,16364.85,Cancelled
11383,703762,9181,3,6544.81,19634.43,Cancelled
11384,703763,9194,4,1029.52,4118.08,Delivered
11385,703763,9150,4,2610.94,10443.76,Delivered
11386,703763,9332,1,1336.73,1336.73,Delivered
11387,703763,9570,2,44173.48,88346.96,Delivered
11388,703763,9145,2,136.15,272.3,Delivered
11389,703764,9183,1,1234.29,1234.29,Delivered
11390,703764,9291,1,480.39,480.39,Returned
11391,703764,9286,4,1156.07,4624.28,Delivered
11392,703765,9412,2,7843.39,15686.78,Returned
11393,703765,9116,4,7043.72,28174.88,Returned
11394,703765,9010,4,9299.03,37196.12,Returned
11395,703766,9314,4,7115.0,28460.0,Delivered
11396,703766,9547,4,481.86,1927.44,Returned
11397,703767,9553,2,699.08,1398.16,Cancelled
11398,703767,9581,3,660.56,1981.68,Cancelled
11399,703767,9214,2,593.64,1187.28,Cancelled
11400,703767,9183,1,1234.29,1234.29,Cancelled
11401,703767,9577,1,4344.75,4344.75,Cancelled
11402,703768,9033,3,2848.34,8545.02,Delivered
11403,703768,9048,4,4828.38,19313.52,Delivered
11404,703769,9374,1,836.59,836.59,Delivered
11405,703769,9099,3,36792.76,110378.28,Delivered
11406,703769,9256,2,30997.77,61995.54,Delivered
11407,703770,9237,1,2442.21,2442.21,Delivered
11408,703771,9148,2,213.86,427.72,Returned
11409,703772,9574,1,3427.27,3427.27,Delivered
11410,703772,9112,1,542.68,542.68,Delivered
11411,703773,9215,2,630.37,1260.74,Delivered
11412,703773,9061,1,4867.15,4867.15,Delivered
11413,703773,9157,3,67703.65,203110.95,Delivered
11414,703774,9115,4,86.51,346.04,Delivered
11415,703774,9138,4,228.8,915.2,Returned
11416,703775,9466,4,454.75,1819.0,Delivered
11417,703776,9554,2,11619.1,23238.2,Delivered
11418,703776,9376,3,3919.46,11758.38,Delivered
11419,703776,9288,2,1750.81,3501.62,Returned
11420,703776,9192,2,75872.44,151744.88,Returned
11421,703776,9230,1,54818.7,54818.7,Delivered
11422,703777,9063,1,948.47,948.47,Delivered
11423,703777,9170,3,1747.18,5241.54,Delivered
11424,703778,9423,2,1207.38,2414.76,Delivered
11425,703779,9235,3,55726.49,167179.47,Delivered
11426,703779,9186,1,5261.12,5261.12,Returned
11427,703779,9499,2,1294.58,2589.16,Delivered
11428,703780,9515,1,2331.43,2331.43,Returned
11429,703780,9053,1,626.84,626.84,Delivered
11430,703780,9485,1,4132.45,4132.45,Delivered
11431,703780,9526,4,2341.65,9366.6,Delivered
11432,703780,9305,1,2462.35,2462.35,Delivered
11433,703781,9101,3,49932.33,149796.99,Cancelled
11434,703782,9285,2,683.56,1367.12,Delivered
11435,703782,9553,2,699.08,1398.16,Delivered
11436,703782,9403,4,43477.69,173910.76,Delivered
11437,703782,9251,1,41166.65,41166.65,Returned
11438,703782,9508,1,9812.94,9812.94,Delivered
11439,703783,9125,1,927.43,927.43,Delivered
11440,703783,9303,2,859.58,1719.16,Delivered
11441,703783,9288,1,1750.81,1750.81,Delivered
11442,703783,9353,4,587.75,2351.0,Returned
11443,703784,9414,1,370.02,370.02,Delivered
11444,703784,9257,3,890.46,2671.38,Delivered
11445,703784,9410,1,5851.18,5851.18,Delivered
11446,703784,9120,2,679.28,1358.56,Delivered
11447,703785,9558,3,9419.32,28257.96,Cancelled
11448,703785,9395,1,1443.43,1443.43,Cancelled
11449,703785,9025,1,1672.78,1672.78,Cancelled
11450,703785,9186,2,5261.12,10522.24,Cancelled
11451,703786,9547,1,481.86,481.86,Delivered
11452,703786,9091,2,916.83,1833.66,Delivered
11453,703787,9144,2,3722.81,7445.62,Cancelled
11454,703788,9515,4,2331.43,9325.72,Cancelled
11455,703788,9118,3,7841.88,23525.64,Cancelled
11456,703788,9534,3,47663.19,142989.57,Cancelled
11457,703789,9442,2,2909.19,5818.38,Returned
11458,703789,9147,4,1031.07,4124.28,Delivered
11459,703789,9551,1,950.07,950.07,Delivered
11460,703789,9138,3,228.8,686.4,Delivered
11461,703789,9314,1,7115.0,7115.0,Returned
11462,703790,9097,2,268.94,537.88,Delivered
11463,703790,9408,3,275.9,827.7,Delivered
11464,703791,9401,1,330.09,330.09,Delivered
11465,703791,9263,3,17057.41,51172.23,Delivered
11466,703791,9409,1,2278.71,2278.71,Delivered
11467,703791,9464,2,289.77,579.54,Delivered
11468,703792,9333,1,4627.05,4627.05,Delivered
11469,703792,9514,1,15340.26,15340.26,Delivered
11470,703792,9142,3,1917.55,5752.65,Delivered
11471,703793,9532,1,1055.89,1055.89,Returned
11472,703793,9562,2,4642.77,9285.54,Returned
11473,703793,9460,4,182.98,731.92,Returned
11474,703793,9006,4,2592.16,10368.64,Returned
11475,703794,9274,4,156.86,627.44,Returned
11476,703795,9464,3,289.77,869.31,Delivered
11477,703795,9548,4,18187.95,72751.8,Delivered
11478,703795,9431,3,1197.12,3591.36,Returned
11479,703796,9499,1,1294.58,1294.58,Delivered
11480,703797,9387,2,9895.64,19791.28,Delivered
11481,703797,9394,1,5411.78,5411.78,Delivered
11482,703797,9546,4,3522.47,14089.88,Delivered
11483,703798,9432,3,4949.46,14848.38,Delivered
11484,703798,9402,2,69606.18,139212.36,Delivered
11485,703798,9076,3,2374.59,7123.77,Delivered
11486,703799,9441,1,1382.65,1382.65,Returned
11487,703799,9545,3,446.16,1338.48,Returned
11488,703799,9146,2,4213.46,8426.92,Returned
11489,703800,9269,2,1068.92,2137.84,Returned
11490,703801,9181,2,6544.81,13089.62,Returned
11491,703801,9015,3,3347.44,10042.32,Returned
11492,703801,9436,3,8173.86,24521.58,Delivered
11493,703801,9029,4,9742.31,38969.24,Delivered
11494,703801,9563,3,1579.41,4738.23,Delivered
11495,703802,9172,1,838.42,838.42,Delivered
11496,703802,9079,4,11240.84,44963.36,Delivered
11497,703803,9039,3,3074.85,9224.55,Returned
11498,703803,9507,2,1410.28,2820.56,Delivered
11499,703804,9592,2,948.56,1897.12,Returned
11500,703804,9286,1,1156.07,1156.07,Returned
11501,703805,9574,4,3427.27,13709.08,Delivered
11502,703805,9412,1,7843.39,7843.39,Delivered
11503,703805,9210,2,3494.23,6988.46,Delivered
11504,703806,9211,1,68659.31,68659.31,Cancelled
11505,703806,9582,1,2232.87,2232.87,Cancelled
11506,703806,9399,3,4694.27,14082.81,Cancelled
11507,703807,9405,1,651.47,651.47,Delivered
11508,703808,9516,2,42057.47,84114.94,Returned
11509,703808,9213,1,2420.51,2420.51,Returned
11510,703808,9436,1,8173.86,8173.86,Delivered
11511,703808,9160,3,15719.76,47159.28,Delivered
11512,703808,9119,4,389.1,1556.4,Delivered
11513,703809,9566,2,1126.44,2252.88,Cancelled
11514,703810,9214,4,593.64,2374.56,Returned
11515,703810,9578,4,2262.7,9050.8,Returned
11516,703810,9412,4,7843.39,31373.56,Delivered
11517,703811,9166,3,1548.76,4646.28,Returned
11518,703811,9241,4,305.81,1223.24,Delivered
11519,703811,9258,3,66879.21,200637.63,Delivered
11520,703812,9550,4,858.82,3435.28,Delivered
11521,703812,9305,4,2462.35,9849.4,Delivered
11522,703812,9574,3,3427.27,10281.81,Delivered
11523,703813,9312,1,59.48,59.48,Delivered
11524,703813,9458,2,346.85,693.7,Delivered
11525,703813,9024,4,1622.99,6491.96,Returned
11526,703813,9411,1,63665.7,63665.7,Delivered
11527,703813,9064,4,62740.58,250962.32,Delivered
11528,703814,9320,1,528.87,528.87,Delivered
11529,703814,9362,1,4780.23,4780.23,Delivered
11530,703815,9365,1,9806.5,9806.5,Returned
11531,703815,9441,4,1382.65,5530.6,Returned
11532,703815,9347,1,973.08,973.08,Returned
11533,703815,9046,3,848.7,2546.1,Returned
11534,703816,9462,3,714.91,2144.73,Delivered
11535,703816,9297,3,763.47,2290.41,Delivered
11536,703817,9196,1,270.05,270.05,Delivered
11537,703818,9455,4,1516.41,6065.64,Delivered
11538,703819,9309,3,4515.51,13546.53,Returned
11539,703819,9324,2,887.82,1775.64,Returned
11540,703819,9110,1,1201.87,1201.87,Delivered
11541,703819,9391,2,13307.41,26614.82,Delivered
11542,703819,9200,4,385.54,1542.16,Delivered
11543,703820,9304,3,238.1,714.3,Returned
11544,703821,9197,1,1380.9,1380.9,Delivered
11545,703821,9307,3,2822.58,8467.74,Delivered
11546,703821,9058,1,11903.73,11903.73,Delivered
11547,703822,9165,4,18160.93,72643.72,Returned
11548,703822,9274,4,156.86,627.44,Returned
11549,703823,9524,3,930.14,2790.42,Returned
11550,703823,9431,3,1197.12,3591.36,Delivered
11551,703824,9321,1,100.88,100.88,Delivered
11552,703825,9461,4,8266.59,33066.36,Returned
11553,703825,9373,1,3105.19,3105.19,Delivered
11554,703826,9415,4,4129.15,16516.6,Delivered
11555,703826,9575,2,3436.72,6873.44,Delivered
11556,703826,9102,2,380.78,761.56,Delivered
11557,703826,9445,1,838.61,838.61,Delivered
11558,703827,9481,3,2467.96,7403.88,Delivered
11559,703827,9071,4,5454.95,21819.8,Delivered
11560,703828,9508,1,9812.94,9812.94,Delivered
11561,703828,9133,2,2991.41,5982.82,Returned
11562,703829,9461,4,8266.59,33066.36,Cancelled
11563,703829,9108,1,443.92,443.92,Cancelled
11564,703829,9530,4,255.55,1022.2,Cancelled
11565,703829,9080,4,693.5,2774.0,Cancelled
11566,703829,9170,4,1747.18,6988.72,Cancelled
11567,703830,9447,2,76296.08,152592.16,Delivered
11568,703830,9487,1,902.1,902.1,Delivered
11569,703831,9298,1,1338.79,1338.79,Cancelled
11570,703831,9206,3,1629.93,4889.79,Cancelled
11571,703832,9027,3,60157.57,180472.71,Delivered
11572,703832,9094,1,2263.43,2263.43,Delivered
11573,703832,9388,4,2900.97,11603.88,Returned
11574,703833,9160,2,15719.76,31439.52,Cancelled
11575,703833,9307,4,2822.58,11290.32,Cancelled
11576,703833,9238,3,8146.51,24439.53,Cancelled
11577,703833,9244,2,77941.39,155882.78,Cancelled
11578,703834,9524,1,930.14,930.14,Delivered
11579,703834,9112,4,542.68,2170.72,Delivered
11580,703835,9444,2,32757.5,65515.0,Cancelled
11581,703835,9333,3,4627.05,13881.15,Cancelled
11582,703835,9219,2,9650.91,19301.82,Cancelled
11583,703835,9552,4,4801.69,19206.76,Cancelled
11584,703835,9118,4,7841.88,31367.52,Cancelled
11585,703836,9555,1,38889.63,38889.63,Delivered
11586,703836,9027,2,60157.57,120315.14,Delivered
11587,703836,9594,1,1198.97,1198.97,Delivered
11588,703836,9244,2,77941.39,155882.78,Returned
11589,703836,9393,3,1400.69,4202.07,Delivered
11590,703837,9043,1,50432.33,50432.33,Delivered
11591,703837,9264,4,749.45,2997.8,Delivered
11592,703838,9397,3,4085.01,12255.03,Delivered
11593,703838,9138,1,228.8,228.8,Returned
11594,703838,9128,4,316.99,1267.96,Returned
11595,703838,9561,1,511.67,511.67,Delivered
11596,703838,9272,1,7968.17,7968.17,Delivered
11597,703839,9050,2,624.78,1249.56,Delivered
11598,703839,9344,2,159.99,319.98,Delivered
11599,703839,9172,2,838.42,1676.84,Delivered
11600,703839,9002,1,964.2,964.2,Delivered
11601,703839,9548,4,18187.95,72751.8,Returned
11602,703840,9186,3,5261.12,15783.36,Cancelled
11603,703840,9236,4,3805.14,15220.56,Cancelled
11604,703840,9571,3,614.3,1842.9,Cancelled
11605,703840,9440,3,83898.8,251696.4,Cancelled
11606,703841,9292,1,15135.6,15135.6,Returned
11607,703842,9583,2,327.32,654.64,Delivered
11608,703842,9111,2,3512.06,7024.12,Delivered
11609,703842,9162,1,2490.52,2490.52,Delivered
11610,703842,9277,1,400.46,400.46,Delivered
11611,703843,9468,4,43329.25,173317.0,Delivered
11612,703843,9403,1,43477.69,43477.69,Delivered
11613,703843,9012,4,10384.33,41537.32,Delivered
11614,703844,9429,2,12442.5,24885.0,Delivered
11615,703844,9589,3,10297.03,30891.09,Delivered
11616,703844,9169,1,1496.7,1496.7,Returned
11617,703845,9194,4,1029.52,4118.08,Returned
11618,703845,9155,2,474.83,949.66,Returned
11619,703846,9389,1,369.65,369.65,Delivered
11620,703846,9038,2,4412.28,8824.56,Delivered
11621,703847,9440,2,83898.8,167797.6,Delivered
11622,703847,9375,1,9452.59,9452.59,Delivered
11623,703847,9339,2,2211.26,4422.52,Delivered
11624,703847,9056,2,389.49,778.98,Delivered
11625,703847,9514,1,15340.26,15340.26,Delivered
11626,703848,9011,2,77186.56,154373.12,Cancelled
11627,703848,9038,4,4412.28,17649.12,Cancelled
11628,703848,9434,4,10003.74,40014.96,Cancelled
11629,703848,9439,2,1077.16,2154.32,Cancelled
11630,703849,9097,2,268.94,537.88,Returned
11631,703850,9405,1,651.47,651.47,Delivered
11632,703850,9336,3,550.11,1650.33,Returned
11633,703850,9531,4,45282.01,181128.04,Delivered
11634,703851,9300,3,946.93,2840.79,Returned
11635,703851,9405,4,651.47,2605.88,Delivered
11636,703851,9287,4,1411.94,5647.76,Delivered
11637,703852,9405,4,651.47,2605.88,Delivered
11638,703853,9130,3,4412.09,13236.27,Cancelled
11639,703854,9077,3,526.63,1579.89,Delivered
11640,703855,9170,3,1747.18,5241.54,Cancelled
11641,703855,9380,4,2402.55,9610.2,Cancelled
11642,703855,9280,2,814.03,1628.06,Cancelled
11643,703855,9552,2,4801.69,9603.38,Cancelled
11644,703855,9025,3,1672.78,5018.34,Cancelled
11645,703856,9461,3,8266.59,24799.77,Returned
11646,703856,9326,2,869.59,1739.18,Returned
