review_id,customer_id,product_id,rating,review_text,review_date,verified_purchase
302621,7263,9136,2,Item arrived damaged.,2023-09-01,True
302622,5893,9250,4,Excellent quality and fast delivery.,2025-02-13,True
302623,7798,9191,4,Excellent quality and fast delivery.,2024-11-06,True
302624,7726,9347,1,Item arrived damaged.,2025-02-07,True
302625,6933,9574,1,Not worth the price.,2025-03-26,True
302626,6536,9564,5,Excellent quality and fast delivery.,2025-05-16,True
302627,7399,9595,4,,2022-08-28,True
302628,5152,9129,2,Stopped working after a week.,2023-01-17,True
302629,7280,9027,5,Excellent quality and fast delivery.,2023-08-17,True
302630,7190,9219,3,"Average quality, expected more.",2025-07-20,False
302631,6624,9452,2,Item arrived damaged.,2025-10-06,False
302632,7931,9466,1,Item arrived damaged.,2023-05-08,False
302633,5409,9384,3,Decent but delivery was late.,2025-06-20,False
302634,7617,9250,1,Stopped working after a week.,2022-05-17,True
302635,7406,9423,1,Item arrived damaged.,2024-05-14,True
302636,5080,9433,4,Superb value for money.,2022-12-18,True
302637,6202,9463,4,,2025-10-05,True
302638,6018,9156,3,Decent but delivery was late.,2022-10-06,True
302639,6094,9103,4,"Great product, worth the money!",2026-01-20,True
302640,5526,9502,2,Stopped working after a week.,2025-03-27,True
302641,6319,9185,2,Stopped working after a week.,2025-02-06,True
302642,7789,9295,5,Superb value for money.,2023-08-06,False
302643,6893,9377,5,"Great product, worth the money!",2022-05-23,False
302644,6432,9320,3,"Average quality, expected more.",2026-04-01,True
302645,6199,9337,4,"Exactly as described, very happy.",2024-11-22,True
302646,5003,9525,4,"Exactly as described, very happy.",2023-07-10,True
302647,7331,9296,4,"Exactly as described, very happy.",2022-04-29,False
302648,6505,9053,2,Stopped working after a week.,2025-09-15,False
302649,5184,9103,3,Decent but delivery was late.,2022-07-17,False
302650,6446,9245,1,"Poor quality, disappointed.",2025-06-10,True
302651,6892,9457,2,Item arrived damaged.,2023-07-31,False
302652,6885,9394,5,Superb value for money.,2025-12-09,True
302653,5150,9259,2,Stopped working after a week.,2025-01-23,True
302654,7349,9103,1,Stopped working after a week.,2023-05-17,True
302655,7643,9032,2,Item arrived damaged.,2023-07-08,False
302656,5328,9068,3,"Product is okay, nothing special.",2025-01-19,True
302657,7994,9229,4,"Exactly as described, very happy.",2025-02-02,True
302658,5233,9371,5,Excellent quality and fast delivery.,2024-10-16,True
302659,6520,9195,3,Decent but delivery was late.,2022-12-17,True
302660,6072,9334,1,Item arrived damaged.,2025-01-22,False
302661,7787,9052,4,"Loved it, will buy again.",2022-07-05,True
302662,6290,9329,4,"Loved it, will buy again.",2026-03-14,True
302663,5757,9211,2,"Poor quality, disappointed.",2022-03-06,True
302664,6432,9039,5,Superb value for money.,2023-11-22,True
302665,5209,9511,2,Stopped working after a week.,2023-05-12,True
302666,5214,9260,3,"Product is okay, nothing special.",2024-09-03,True
302667,6689,9279,4,Superb value for money.,2025-11-04,True
302668,7716,9101,5,Superb value for money.,2025-10-03,True
302669,6599,9046,3,,2023-09-29,True
302670,7664,9235,2,"Poor quality, disappointed.",2022-01-22,True
302671,6920,9511,3,"Product is okay, nothing special.",2024-10-18,True
302672,7777,9100,2,"Poor quality, disappointed.",2022-09-07,True
302673,6755,9337,5,"Great product, worth the money!",2026-04-29,True
302674,6731,9471,5,"Exactly as described, very happy.",2025-02-22,True
302675,6031,9094,4,Superb value for money.,2023-07-14,True
302676,7875,9543,2,Not worth the price.,2024-09-26,True
302677,6812,9382,1,Stopped working after a week.,2023-09-01,True
302678,7082,9565,2,Not worth the price.,2022-07-30,False
302679,6457,9252,2,Stopped working after a week.,2022-03-01,True
302680,7841,9112,2,Stopped working after a week.,2022-09-15,True
302681,6034,9580,3,Decent but delivery was late.,2026-06-17,True
302682,6409,9571,3,"Product is okay, nothing special.",2023-10-28,False
302683,6148,9036,3,"Average quality, expected more.",2024-10-29,True
302684,6959,9587,4,"Exactly as described, very happy.",2023-12-03,True
302685,6544,9329,3,Decent but delivery was late.,2023-11-08,False
302686,5595,9380,5,Excellent quality and fast delivery.,2022-05-25,True
302687,5964,9536,5,"Great product, worth the money!",2023-03-30,True
302688,6576,9285,3,Decent but delivery was late.,2026-07-06,True
302689,5259,9139,3,Decent but delivery was late.,2025-11-28,True
302690,7895,9254,3,"Product is okay, nothing special.",2025-02-27,False
302691,6279,9283,3,Decent but delivery was late.,2023-12-18,True
302692,6833,9050,3,Decent but delivery was late.,2025-03-14,False
302693,6179,9006,1,Item arrived damaged.,2022-12-15,True
302694,7833,9160,2,"Poor quality, disappointed.",2026-06-14,True
302695,5187,9515,2,Item arrived damaged.,2022-12-02,True
302696,5300,9334,1,Stopped working after a week.,2023-12-14,True
302697,5248,9133,1,Item arrived damaged.,2022-06-22,True
302698,5779,9401,3,"Average quality, expected more.",2024-10-20,True
302699,6509,9081,2,Item arrived damaged.,2022-05-25,True
302700,7883,9177,3,"Product is okay, nothing special.",2025-02-26,False
302701,5679,9327,5,"Loved it, will buy again.",2024-07-20,False
302702,5819,9067,4,Superb value for money.,2026-06-15,True
302703,6991,9412,2,,2022-03-31,False
302704,7507,9012,1,Item arrived damaged.,2023-01-23,False
302705,7143,9522,5,"Exactly as described, very happy.",2025-03-15,False
302706,6773,9013,4,"Loved it, will buy again.",2025-02-03,True
302707,7273,9110,5,Excellent quality and fast delivery.,2025-08-16,False
302708,5157,9187,5,"Great product, worth the money!",2025-10-16,True
302709,7789,9122,3,"Average quality, expected more.",2023-04-17,False
302710,5461,9212,4,Superb value for money.,2024-03-24,False
302711,7104,9008,4,Excellent quality and fast delivery.,2025-05-11,True
302712,5834,9209,4,"Loved it, will buy again.",2022-07-18,True
302713,5487,9512,4,"Loved it, will buy again.",2022-04-19,False
302714,6673,9565,4,"Loved it, will buy again.",2023-07-05,False
302715,6538,9314,2,"Poor quality, disappointed.",2022-08-01,True
302716,6661,9370,5,"Great product, worth the money!",2024-07-20,False
302717,7991,9589,5,"Exactly as described, very happy.",2026-03-28,False
302718,6373,9457,4,"Loved it, will buy again.",2023-12-23,True
302719,7955,9120,3,"Average quality, expected more.",2023-10-13,True
302720,6669,9096,4,Superb value for money.,2024-10-02,False
302721,7159,9470,4,Excellent quality and fast delivery.,2026-04-02,True
302722,7053,9477,2,Item arrived damaged.,2025-04-13,True
302723,7905,9111,1,Item arrived damaged.,2025-12-12,False
302724,5218,9248,1,,2023-11-26,True
302725,7523,9117,2,Not worth the price.,2025-06-29,False
302726,5299,9508,2,Stopped working after a week.,2025-08-13,True
302727,7443,9424,3,"Average quality, expected more.",2025-07-24,True
302728,7402,9185,4,"Loved it, will buy again.",2023-04-11,True
302729,6659,9085,1,"Poor quality, disappointed.",2026-03-02,True
302730,6584,9277,4,"Exactly as described, very happy.",2025-03-15,True
302731,5944,9104,1,"Poor quality, disappointed.",2026-04-13,True
302732,5416,9587,1,"Poor quality, disappointed.",2023-11-25,True
302733,6582,9213,1,"Poor quality, disappointed.",2024-12-17,True
302734,5987,9511,5,"Exactly as described, very happy.",2026-02-15,True
302735,7722,9350,3,Decent but delivery was late.,2022-03-31,True
302736,7268,9590,4,"Exactly as described, very happy.",2024-08-05,True
302737,6678,9154,2,Item arrived damaged.,2026-03-25,True
302738,7208,9021,2,,2025-03-30,True
302739,7298,9163,1,Item arrived damaged.,2024-09-23,False
302740,5320,9051,1,Not worth the price.,2023-07-11,True
302741,6208,9202,5,Superb value for money.,2026-07-08,True
302742,6502,9040,4,Excellent quality and fast delivery.,2023-04-14,True
302743,7319,9547,3,"Average quality, expected more.",2025-12-27,False
302744,5984,9510,1,Stopped working after a week.,2023-01-27,True
302745,6781,9011,1,Stopped working after a week.,2024-12-12,True
302746,5321,9103,5,,2022-10-06,True
302747,6654,9137,1,"Poor quality, disappointed.",2025-02-06,True
302748,7773,9592,2,"Poor quality, disappointed.",2023-01-30,True
302749,5157,9018,5,Superb value for money.,2023-04-27,False
302750,5671,9216,2,"Poor quality, disappointed.",2022-07-07,True
302751,5386,9581,3,"Product is okay, nothing special.",2025-11-08,False
302752,5311,9077,5,"Great product, worth the money!",2023-06-28,True
302753,5987,9339,1,,2025-01-31,False
302754,5198,9489,4,"Great product, worth the money!",2025-09-09,True
302755,7837,9065,4,"Loved it, will buy again.",2025-09-08,False
302756,7284,9242,4,Excellent quality and fast delivery.,2025-01-29,True
302757,6352,9590,1,Item arrived damaged.,2023-05-06,True
302758,5414,9033,1,Stopped working after a week.,2026-01-12,True
302759,7575,9502,5,"Great product, worth the money!",2022-05-18,True
302760,5201,9205,5,"Great product, worth the money!",2023-05-26,True
302761,6035,9429,1,Not worth the price.,2023-02-04,True
302762,5002,9320,5,"Loved it, will buy again.",2022-08-24,True
302763,6002,9491,3,Decent but delivery was late.,2024-11-06,True
302764,7616,9235,2,Stopped working after a week.,2024-10-01,True
302765,5852,9099,2,Item arrived damaged.,2022-02-12,True
302766,5158,9090,3,"Average quality, expected more.",2024-11-22,True
302767,6944,9316,2,Item arrived damaged.,2025-11-18,True
302768,6152,9235,5,Excellent quality and fast delivery.,2023-05-12,True
302769,5367,9184,1,Not worth the price.,2025-07-01,True
302770,6471,9115,5,Excellent quality and fast delivery.,2022-02-15,False
302771,6664,9318,2,Not worth the price.,2022-04-24,True
302772,5037,9518,2,Stopped working after a week.,2022-05-02,True
302773,5966,9464,2,,2023-08-22,False
302774,6427,9044,5,Superb value for money.,2025-08-20,True
302775,6129,9459,1,Stopped working after a week.,2023-12-10,True
302776,5458,9360,1,"Poor quality, disappointed.",2025-09-01,True
302777,7448,9361,1,Not worth the price.,2022-12-19,False
302778,6067,9386,4,"Loved it, will buy again.",2023-04-13,False
302779,6173,9205,2,Not worth the price.,2025-07-23,False
302780,5705,9488,4,Superb value for money.,2025-09-17,False
302781,5715,9159,3,"Product is okay, nothing special.",2022-11-19,True
302782,7537,9024,1,Stopped working after a week.,2024-05-17,False
302783,5941,9377,1,"Poor quality, disappointed.",2026-07-23,True
302784,5579,9085,1,Item arrived damaged.,2024-10-03,True
302785,6057,9428,4,Superb value for money.,2022-04-23,True
302786,7143,9515,2,Stopped working after a week.,2026-03-05,True
302787,7511,9406,3,"Average quality, expected more.",2022-05-29,True
302788,5773,9356,4,"Great product, worth the money!",2025-03-17,True
302789,7004,9349,3,"Average quality, expected more.",2024-04-02,True
302790,5595,9263,5,"Great product, worth the money!",2025-07-23,True
302791,6438,9083,5,"Loved it, will buy again.",2022-12-29,True
302792,5363,9264,4,"Loved it, will buy again.",2023-04-03,True
302793,7783,9279,5,"Great product, worth the money!",2022-05-26,True
302794,7965,9407,5,Superb value for money.,2024-05-16,True
302795,5200,9190,4,"Exactly as described, very happy.",2023-09-14,False
302796,6841,9343,1,Item arrived damaged.,2022-08-09,True
302797,6592,9118,5,Excellent quality and fast delivery.,2023-04-22,True
302798,6909,9426,1,Stopped working after a week.,2025-01-05,False
302799,5355,9409,3,"Product is okay, nothing special.",2024-07-10,True
302800,7696,9422,5,"Loved it, will buy again.",2025-07-01,True
302801,5320,9287,4,,2025-12-30,True
302802,6972,9275,3,"Product is okay, nothing special.",2023-06-27,True
302803,5904,9591,5,Superb value for money.,2025-08-02,True
302804,7699,9486,1,Item arrived damaged.,2026-04-20,False
302805,6286,9427,1,Item arrived damaged.,2022-02-13,False
302806,7389,9283,2,Item arrived damaged.,2022-08-12,True
302807,5665,9590,5,"Loved it, will buy again.",2025-08-27,False
302808,7198,9490,3,Decent but delivery was late.,2022-12-19,False
302809,6749,9461,1,Not worth the price.,2023-10-18,True
302810,5340,9060,1,Stopped working after a week.,2026-04-28,False
302811,5803,9212,2,Not worth the price.,2022-10-24,True
302812,5297,9428,4,Excellent quality and fast delivery.,2023-06-12,False
302813,6226,9345,5,"Loved it, will buy again.",2025-04-26,True
302814,7128,9417,5,"Loved it, will buy again.",2022-07-05,True
302815,6046,9284,5,Excellent quality and fast delivery.,2024-06-18,True
302816,5601,9145,4,"Loved it, will buy again.",2024-03-06,True
302817,6746,9353,3,"Average quality, expected more.",2026-02-28,True
302818,6324,9008,2,,2026-04-03,False
302819,5222,9363,1,"Poor quality, disappointed.",2022-12-13,True
302820,7935,9315,4,"Great product, worth the money!",2025-06-17,True
302821,5780,9029,5,Excellent quality and fast delivery.,2023-02-14,True
302822,7907,9212,4,Excellent quality and fast delivery.,2024-10-01,False
302823,7375,9105,2,,2022-12-08,True
302824,5291,9174,5,"Great product, worth the money!",2023-02-13,False
302825,5507,9316,2,Not worth the price.,2024-10-26,False
302826,7160,9489,5,Excellent quality and fast delivery.,2024-09-11,True
302827,7351,9293,5,Superb value for money.,2024-03-03,True
302828,6366,9587,1,"Poor quality, disappointed.",2024-07-18,False
302829,7548,9441,3,"Product is okay, nothing special.",2023-07-28,False
302830,7168,9253,3,"Average quality, expected more.",2022-01-31,True
302831,5370,9587,4,Superb value for money.,2026-01-29,True
302832,7729,9069,1,Stopped working after a week.,2024-10-23,True
302833,5245,9413,2,Stopped working after a week.,2022-01-15,True
302834,7412,9010,2,"Poor quality, disappointed.",2022-09-06,False
302835,8000,9525,3,"Product is okay, nothing special.",2025-03-22,False
302836,5992,9264,2,"Poor quality, disappointed.",2022-05-07,True
302837,6819,9123,5,Superb value for money.,2024-01-10,False
302838,5581,9149,2,Stopped working after a week.,2025-12-03,True
302839,6343,9410,2,Stopped working after a week.,2022-01-10,False
302840,5245,9343,1,Not worth the price.,2022-04-24,False
302841,7359,9143,1,Stopped working after a week.,2022-09-01,True
302842,5334,9058,2,Not worth the price.,2024-01-15,True
302843,6195,9166,5,"Exactly as described, very happy.",2022-01-29,False
302844,5523,9206,2,Stopped working after a week.,2022-08-25,True
302845,5664,9005,5,Superb value for money.,2025-09-19,True
302846,5493,9006,1,Stopped working after a week.,2023-04-14,True
302847,6606,9558,3,"Average quality, expected more.",2023-11-03,True
302848,7178,9534,4,Excellent quality and fast delivery.,2025-10-06,True
302849,5635,9056,1,Not worth the price.,2024-11-20,False
302850,6068,9261,4,"Great product, worth the money!",2023-01-11,True
302851,6233,9165,5,"Loved it, will buy again.",2022-04-14,True
302852,7626,9547,5,"Loved it, will buy again.",2023-03-24,False
302853,7872,9435,4,"Great product, worth the money!",2024-01-04,False
302854,7406,9131,4,"Exactly as described, very happy.",2022-11-14,True
302855,5021,9358,4,"Great product, worth the money!",2022-08-05,True
302856,7150,9077,2,"Poor quality, disappointed.",2022-11-06,False
302857,6182,9401,5,"Loved it, will buy again.",2022-06-14,True
302858,7025,9386,2,Item arrived damaged.,2026-02-02,True
302859,6159,9168,1,Item arrived damaged.,2023-09-02,True
302860,6336,9004,1,"Poor quality, disappointed.",2025-04-07,True
302861,7827,9594,4,Excellent quality and fast delivery.,2024-02-11,True
302862,5692,9331,4,Superb value for money.,2025-03-17,True
302863,6752,9505,3,"Product is okay, nothing special.",2024-11-03,True
302864,5089,9110,1,Stopped working after a week.,2022-12-11,False
302865,7834,9055,1,Not worth the price.,2024-10-16,False
302866,7948,9397,3,Decent but delivery was late.,2024-07-23,True
302867,6440,9457,5,"Loved it, will buy again.",2024-04-18,True
302868,5052,9011,2,Not worth the price.,2023-12-14,True
302869,5642,9408,3,"Average quality, expected more.",2024-05-09,True
302870,5171,9156,2,Not worth the price.,2024-06-29,True
302871,5060,9409,1,Item arrived damaged.,2026-02-13,True
302872,7776,9322,1,Stopped working after a week.,2023-02-28,False
302873,7180,9213,4,Excellent quality and fast delivery.,2025-07-12,True
302874,6515,9600,4,"Exactly as described, very happy.",2024-08-21,True
302875,5469,9563,3,"Average quality, expected more.",2023-02-23,True
302876,7827,9065,4,Excellent quality and fast delivery.,2022-04-01,True
302877,7768,9249,1,Item arrived damaged.,2023-09-15,True
302878,5164,9550,4,"Great product, worth the money!",2023-01-02,True
302879,7301,9184,5,Excellent quality and fast delivery.,2022-11-30,False
302880,6552,9563,5,Excellent quality and fast delivery.,2024-12-04,True
302881,5875,9263,4,Superb value for money.,2024-09-03,True
302882,7841,9153,4,"Exactly as described, very happy.",2024-08-04,False
302883,7808,9091,4,"Loved it, will buy again.",2025-10-20,True
302884,7362,9109,2,Item arrived damaged.,2023-02-12,False
302885,5186,9051,4,"Exactly as described, very happy.",2024-01-31,True
302886,5010,9344,2,Item arrived damaged.,2026-07-27,True
302887,6406,9460,5,,2025-01-02,False
302888,6285,9415,1,Stopped working after a week.,2026-02-17,False
302889,5677,9599,4,"Exactly as described, very happy.",2025-09-27,True
302890,5602,9409,4,"Loved it, will buy again.",2023-02-22,True
302891,6656,9476,4,"Exactly as described, very happy.",2022-06-25,True
302892,6933,9026,2,Not worth the price.,2022-05-04,False
302893,5398,9505,3,Decent but delivery was late.,2023-08-07,True
302894,5679,9123,4,Excellent quality and fast delivery.,2022-05-17,True
302895,7207,9278,4,Excellent quality and fast delivery.,2023-04-24,True
302896,5611,9307,2,,2024-12-17,False
302897,7029,9250,2,Stopped working after a week.,2022-04-17,False
302898,5361,9201,5,Excellent quality and fast delivery.,2026-01-29,True
302899,5802,9273,1,Item arrived damaged.,2026-03-12,True
302900,7492,9065,4,Superb value for money.,2022-11-19,True
302901,5169,9100,5,Excellent quality and fast delivery.,2025-12-24,True
302902,7194,9435,1,"Poor quality, disappointed.",2022-11-21,False
302903,6310,9151,5,"Exactly as described, very happy.",2026-03-16,True
302904,6573,9419,1,Not worth the price.,2022-09-27,True
302905,6711,9563,2,Item arrived damaged.,2024-05-24,True
302906,5846,9029,5,"Great product, worth the money!",2024-08-29,False
302907,6975,9214,4,Superb value for money.,2025-09-22,True
302908,6134,9291,2,"Poor quality, disappointed.",2025-09-25,True
302909,5416,9116,3,Decent but delivery was late.,2023-04-25,True
302910,5229,9529,2,Item arrived damaged.,2024-03-17,False
302911,6563,9311,5,"Exactly as described, very happy.",2022-10-05,True
302912,6539,9571,4,"Great product, worth the money!",2022-12-16,True
302913,7168,9567,1,,2024-05-16,True
302914,7336,9532,1,Stopped working after a week.,2022-11-21,False
302915,5086,9034,1,Item arrived damaged.,2023-07-14,False
302916,6597,9502,4,"Great product, worth the money!",2023-12-28,True
302917,7136,9510,1,Not worth the price.,2023-05-07,True
302918,6048,9313,5,Superb value for money.,2024-11-23,True
302919,5293,9260,3,"Average quality, expected more.",2024-02-20,True
302920,5641,9088,4,Superb value for money.,2024-11-24,True
302921,6505,9195,1,Not worth the price.,2022-12-16,True
302922,7199,9361,4,"Exactly as described, very happy.",2022-01-08,True
302923,6435,9336,1,Item arrived damaged.,2024-06-06,True
302924,7822,9493,5,Superb value for money.,2024-06-24,True
302925,7553,9439,2,Not worth the price.,2026-08-01,True
302926,7860,9247,3,"Product is okay, nothing special.",2024-01-19,False
302927,7487,9463,3,Decent but delivery was late.,2024-05-05,True
302928,5393,9439,3,Decent but delivery was late.,2025-02-04,False
302929,7336,9105,3,Decent but delivery was late.,2023-08-23,True
302930,5377,9431,4,Excellent quality and fast delivery.,2022-06-01,True
302931,5751,9064,2,"Poor quality, disappointed.",2025-05-30,False
302932,7190,9060,3,Decent but delivery was late.,2022-12-28,False
302933,7442,9342,5,"Loved it, will buy again.",2022-06-22,True
302934,6980,9398,4,Superb value for money.,2025-06-28,True
302935,6662,9167,1,,2026-07-09,True
302936,6484,9264,5,"Loved it, will buy again.",2025-04-19,False
302937,7840,9125,1,Not worth the price.,2022-04-14,True
302938,7474,9508,2,Not worth the price.,2023-01-10,True
302939,5583,9155,5,"Great product, worth the money!",2026-06-18,True
302940,7810,9411,3,"Average quality, expected more.",2022-12-31,False
302941,7142,9486,2,Not worth the price.,2025-03-25,True
302942,5585,9451,1,Stopped working after a week.,2023-02-21,True
302943,6946,9561,5,"Loved it, will buy again.",2022-05-15,True
302944,5510,9581,3,"Product is okay, nothing special.",2025-03-28,True
302945,5127,9421,3,"Average quality, expected more.",2022-09-28,False
302946,6106,9412,3,"Average quality, expected more.",2025-04-24,False
302947,7450,9369,3,"Product is okay, nothing special.",2025-05-15,False
302948,5229,9197,4,"Great product, worth the money!",2022-05-30,True
302949,6579,9347,4,"Exactly as described, very happy.",2025-09-09,True
302950,5049,9370,4,Excellent quality and fast delivery.,2023-01-24,True
302951,7951,9439,2,Item arrived damaged.,2025-02-04,True
302952,5405,9319,3,Decent but delivery was late.,2023-08-17,True
302953,7042,9591,2,Stopped working after a week.,2025-08-12,True
302954,6572,9589,2,Stopped working after a week.,2026-07-22,True
302955,7033,9245,1,"Poor quality, disappointed.",2022-11-17,True
302956,6005,9590,2,Item arrived damaged.,2026-02-09,True
302957,5650,9089,2,Stopped working after a week.,2024-01-11,True
302958,6868,9043,4,"Great product, worth the money!",2026-02-25,False
302959,5339,9110,2,Not worth the price.,2024-05-16,False
302960,5815,9325,5,Superb value for money.,2025-02-19,True
302961,6443,9321,5,"Great product, worth the money!",2023-12-29,False
302962,5446,9478,3,Decent but delivery was late.,2025-01-15,True
302963,6443,9387,5,Superb value for money.,2024-04-12,True
302964,6412,9351,3,"Product is okay, nothing special.",2023-11-02,True
302965,7720,9435,2,"Poor quality, disappointed.",2024-05-27,True
302966,6169,9590,1,"Poor quality, disappointed.",2022-02-22,True
302967,5928,9306,5,"Exactly as described, very happy.",2024-09-02,True
302968,6105,9499,2,,2023-12-02,True
302969,5072,9359,5,"Great product, worth the money!",2023-12-12,True
302970,7157,9450,2,Stopped working after a week.,2024-10-12,True
302971,6757,9444,4,Superb value for money.,2022-03-03,True
302972,5159,9109,4,"Great product, worth the money!",2022-10-20,False
302973,5698,9473,2,,2022-01-22,False
302974,5820,9396,4,,2022-10-07,False
302975,6565,9157,5,"Exactly as described, very happy.",2022-07-03,True
302976,5314,9038,2,Stopped working after a week.,2026-03-30,True
302977,6292,9382,1,Not worth the price.,2023-01-27,False
302978,7340,9075,1,,2023-03-27,True
302979,5307,9518,2,Not worth the price.,2022-07-11,False
302980,6528,9563,4,Excellent quality and fast delivery.,2025-04-10,True
302981,6485,9228,4,"Loved it, will buy again.",2023-02-03,True
302982,7394,9586,2,Stopped working after a week.,2026-07-14,True
302983,7475,9173,4,"Loved it, will buy again.",2022-05-01,False
302984,7446,9594,4,"Loved it, will buy again.",2022-05-13,True
302985,5288,9195,2,Item arrived damaged.,2025-06-12,False
302986,7507,9146,4,Excellent quality and fast delivery.,2023-06-24,True
302987,7529,9526,2,Item arrived damaged.,2024-03-16,True
302988,5751,9078,3,"Product is okay, nothing special.",2025-07-01,True
302989,7958,9379,5,Excellent quality and fast delivery.,2022-04-29,True
302990,5486,9404,2,Item arrived damaged.,2023-05-06,False
302991,6542,9037,2,,2022-11-28,True
302992,7417,9139,3,Decent but delivery was late.,2024-03-14,True
302993,6308,9578,4,"Exactly as described, very happy.",2022-04-12,True
302994,6358,9032,2,Not worth the price.,2025-11-07,True
302995,5833,9343,3,Decent but delivery was late.,2023-08-20,True
302996,7997,9364,5,"Loved it, will buy again.",2025-07-28,True
302997,5054,9318,1,Stopped working after a week.,2025-07-14,True
302998,5818,9333,1,Not worth the price.,2025-01-25,True
302999,7770,9430,4,Excellent quality and fast delivery.,2024-03-18,False
303000,7801,9443,1,Stopped working after a week.,2022-01-29,True
303001,6996,9296,3,Decent but delivery was late.,2026-06-24,True
303002,6774,9594,3,"Product is okay, nothing special.",2025-06-04,True
303003,6506,9075,4,Excellent quality and fast delivery.,2024-04-25,True
303004,7537,9093,3,Decent but delivery was late.,2025-11-18,False
303005,6116,9188,5,Superb value for money.,2024-02-04,True
303006,5768,9317,1,"Poor quality, disappointed.",2023-04-27,False
303007,5328,9310,2,"Poor quality, disappointed.",2026-06-16,True
303008,6582,9265,4,Superb value for money.,2022-08-10,True
303009,7256,9286,2,Stopped working after a week.,2023-06-15,True
303010,5832,9278,4,"Loved it, will buy again.",2024-03-24,True
303011,7673,9458,3,Decent but delivery was late.,2023-08-07,True
303012,5102,9153,4,Superb value for money.,2022-08-23,True
303013,6769,9500,5,"Great product, worth the money!",2022-10-04,True
303014,6345,9116,5,"Loved it, will buy again.",2026-01-10,False
303015,6064,9389,2,"Poor quality, disappointed.",2022-02-14,True
303016,6753,9493,5,"Loved it, will buy again.",2026-07-30,False
303017,5086,9297,5,Superb value for money.,2025-12-23,True
303018,7046,9451,5,Superb value for money.,2022-08-07,True
303019,6452,9554,1,Item arrived damaged.,2022-03-15,True
303020,6831,9557,2,Stopped working after a week.,2024-08-14,False
303021,7035,9438,5,Excellent quality and fast delivery.,2024-07-07,True
303022,7262,9260,2,Item arrived damaged.,2025-10-05,False
303023,5396,9407,5,"Loved it, will buy again.",2024-11-23,True
303024,6154,9213,5,"Loved it, will buy again.",2024-04-14,False
303025,5144,9086,2,Not worth the price.,2025-03-01,True
303026,7708,9292,5,"Loved it, will buy again.",2023-02-02,True
303027,6695,9246,3,Decent but delivery was late.,2025-06-13,False
303028,6899,9132,1,"Poor quality, disappointed.",2023-12-07,True
303029,6614,9465,5,"Exactly as described, very happy.",2025-07-25,False
303030,5429,9406,1,Stopped working after a week.,2024-04-25,False
303031,7470,9150,4,Superb value for money.,2022-07-08,True
303032,7935,9460,5,Excellent quality and fast delivery.,2024-02-19,False
303033,7652,9375,5,Excellent quality and fast delivery.,2025-08-23,True
303034,7422,9235,1,Stopped working after a week.,2025-12-11,True
303035,7021,9047,1,Not worth the price.,2025-10-18,False
303036,6989,9261,1,Stopped working after a week.,2022-05-28,True
303037,5014,9325,5,"Great product, worth the money!",2024-11-26,True
303038,7020,9128,1,"Poor quality, disappointed.",2024-05-19,True
303039,6288,9534,4,"Loved it, will buy again.",2023-01-13,True
303040,6553,9015,3,"Average quality, expected more.",2022-12-22,True
303041,6903,9562,5,"Exactly as described, very happy.",2023-04-24,True
303042,7912,9067,1,Item arrived damaged.,2024-05-18,True
303043,5454,9362,1,"Poor quality, disappointed.",2024-02-18,True
303044,5721,9112,1,"Poor quality, disappointed.",2024-11-19,False
303045,5671,9190,3,"Average quality, expected more.",2024-06-30,True
303046,7618,9268,1,Item arrived damaged.,2024-08-21,True
303047,5289,9171,4,"Great product, worth the money!",2022-01-28,False
303048,7212,9134,5,Superb value for money.,2025-12-25,True
303049,6866,9264,1,Not worth the price.,2026-07-27,True
303050,6871,9472,3,Decent but delivery was late.,2025-12-18,True
303051,7022,9242,2,Not worth the price.,2023-09-03,True
303052,5746,9567,1,Item arrived damaged.,2025-03-18,True
303053,5675,9046,5,Superb value for money.,2026-04-24,False
303054,7953,9116,4,"Great product, worth the money!",2025-06-24,True
303055,5661,9597,3,"Product is okay, nothing special.",2022-01-06,True
303056,6629,9580,4,Excellent quality and fast delivery.,2023-01-29,True
303057,7956,9106,3,Decent but delivery was late.,2023-11-20,True
303058,5321,9092,5,"Loved it, will buy again.",2023-01-22,True
303059,5833,9147,4,"Great product, worth the money!",2025-09-25,True
303060,5305,9142,3,,2025-10-13,True
303061,5386,9486,1,Not worth the price.,2024-11-19,False
303062,5664,9013,1,Stopped working after a week.,2026-03-31,True
303063,6873,9193,4,Superb value for money.,2022-12-25,True
303064,7027,9188,3,"Average quality, expected more.",2024-01-12,True
303065,7197,9319,5,Excellent quality and fast delivery.,2024-06-06,True
303066,5748,9465,2,Item arrived damaged.,2025-01-14,True
303067,5876,9274,2,Stopped working after a week.,2026-02-17,True
303068,7474,9302,2,Stopped working after a week.,2023-04-06,True
303069,7427,9257,5,"Great product, worth the money!",2025-10-25,True
303070,6723,9528,2,Not worth the price.,2026-04-29,False
303071,6845,9011,1,"Poor quality, disappointed.",2025-12-08,False
303072,6788,9166,5,"Loved it, will buy again.",2024-03-28,False
303073,6757,9041,3,Decent but delivery was late.,2025-01-01,False
303074,6005,9108,4,"Loved it, will buy again.",2025-11-20,False
303075,5126,9560,5,"Exactly as described, very happy.",2022-05-05,True
303076,7896,9583,5,,2022-08-31,True
303077,5628,9207,2,Not worth the price.,2023-05-02,False
303078,7944,9256,1,Not worth the price.,2024-03-20,True
