transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,merchant_name,transaction_location,account_balance_after_transaction,is_international_transaction,device_used,ip_address,transaction_status,transaction_source_destination,transaction_notes,fraud_flag
45fec24f-9af0-4771-99f8-ea889078feef,CUST118845,2022-01-21 01:05:00,Fund Transfer,1300.0,Fuel,Kumar LLC,"Hubli–Dharwad, Nagaland",5593.0,0,Web,207.64.220.218,Success,BNWF03116493066980,Payment for Fuel,0
7472113c-f0ee-434a-930a-edc00258f87d,CUST107121,2022-01-20 04:41:00,Bill Payment,600.0,Groceries,Rajan-Tandon,"Madanapalle, Goa",41578.0,0,ATM,236.184.55.154,Success,VWTR41053243353563,Payment for Groceries,0
7f11d68f-d4c8-49cc-a551-a0aa1f167183,CUST104392,2022-01-31 05:52:00,Bill Payment,9300.0,Entertainment,Chaudry-Sura,"Kolhapur, Uttar Pradesh",38119.0,0,Mobile,181.164.244.114,Success,ZKNC10865332848856,Payment for Entertainment,0
a02abae3-4e7b-4a61-a398-dc8f476a2eb6,CUST109230,2022-01-10 05:15:00,Deposit,4200.0,Utilities,Bansal-Devan,"Bangalore, Tamil Nadu",48789.0,0,POS,38.48.214.73,Success,Self,Payment for Utilities,0
14138466-adf3-40fb-84b2-0a4fa55564df,CUST118179,2022-01-02 12:51:00,EMI Payment,4800.0,Healthcare,"Bhalla, Wadhwa and Bakshi","Loni, Gujarat",11702.0,0,Mobile,98.206.221.102,Success,ISTN42921926657095,Payment for Healthcare,0
d47db268-3f4e-437f-aadf-32e199a08359,CUST119200,2022-01-15 15:23:00,Deposit,7000.0,Cash Withdrawal,Iyengar and Sons,"Salem, Kerala",52350.0,0,ATM,234.229.34.190,Success,Self,Payment for Cash Withdrawal,0
e44e4738-345f-4748-b46f-a421a25ce48c,CUST119902,2022-01-09 23:56:00,ATM Withdrawal,2500.0,Cash Withdrawal,"Magar, Subramaniam and Hari","Rewa, West Bengal",21639.0,0,Mobile,164.127.203.2,Success,Self,Payment for Cash Withdrawal,0
4b2120e6-f85b-48b1-b051-6ae8daaff4a4,CUST118562,2022-01-15 03:11:00,ATM Withdrawal,10000.0,Utilities,Singhal-Goswami,"Gangtok, Himachal Pradesh",0.0,0,ATM,250.57.205.142,Success,Self,Payment for Utilities,0
9d6f16bb-e943-4082-a9c4-8bbab3684943,CUST115664,2022-01-09 02:17:00,Fund Transfer,4200.0,Financial Services,Saran PLC,"Junagadh, Mizoram",45467.0,0,ATM,156.179.202.88,Success,TCKX85842973300500,Payment for Financial Services,0
d9ab84fa-13a2-410d-ad2b-a80c12f66a14,CUST106358,2022-01-21 10:49:00,Loan Disbursement,2300.0,Healthcare,Biswas Group,"Sasaram, Jharkhand",13817.0,0,POS,25.208.121.3,Success,LZNF61859271419988,Payment for Healthcare,0
6a6badf1-66c4-43ff-896f-bda6bf6133b7,CUST115020,2022-01-30 23:06:00,Fund Transfer,8200.0,Dining,Dugar-Gandhi,"Tiruppur, Gujarat",0.0,0,Mobile,71.31.237.233,Success,EGKS78423649994423,Payment for Dining,0
89ea6582-65dd-48a7-8a4e-1bdfa56416ca,CUST107381,2022-01-05 01:18:00,Credit Card,800.0,Financial Services,Mani PLC,"Tiruchirappalli, Karnataka",19671.0,0,Web,45.147.183.117,Success,VGMH82207902575096,Payment for Financial Services,0
879dd6a5-0c16-42e9-bdce-d4c4d69a7567,CUST118837,2022-01-30 14:45:00,Credit Card,1200.0,Electronics,Dalal-Kibe,"Tadepalligudem, Chhattisgarh",26080.0,0,Mobile,225.242.107.121,Success,NTJS71142462023169,Payment for Electronics,0
f406c658-f0c1-4604-b8a9-0e01f6506e22,CUST101715,2022-01-10 21:03:00,Fund Transfer,2500.0,Entertainment,Dhaliwal-Bedi,"Saharanpur, Punjab",19400.0,0,ATM,164.64.69.191,Success,BPCD81315174646137,Payment for Entertainment,0
3a63645c-8396-4970-9045-a11d97bb9aa4,CUST108850,2022-01-31 08:00:00,Credit Card,4200.0,Fuel,Toor PLC,"Rajpur Sonarpur, Karnataka",0.0,0,Web,65.52.139.237,Success,ZUCB81314159435507,Payment for Fuel,0
68fbf6b9-5d91-472c-8f4f-0c063de3f3ff,CUST117847,2022-01-23 02:58:00,Fund Transfer,1700.0,Online Shopping,Dhillon-Master,"Korba, Madhya Pradesh",31025.0,0,POS,202.240.98.210,Success,ZSIQ99396180849992,Payment for Online Shopping,0
d3cbc63b-7b3b-4b3e-b6fc-10a86e833329,CUST115396,2022-01-14 22:38:00,Net Banking,900.0,Groceries,Bhatt-Dasgupta,"Tiruvottiyur, Kerala",9540.0,0,Mobile,108.196.149.124,Success,RAKX14694748482218,Payment for Groceries,0
7570ab97-a495-4cc2-9118-1b37e3f8de3c,CUST118469,2022-01-18 19:57:00,Credit Card,2400.0,Education,Korpal LLC,"Patiala, Madhya Pradesh",22029.0,0,Web,103.77.165.212,Success,IXHC78728553918721,Payment for Education,0
62642c7e-46fa-40dd-99c7-d1a7177f3d8c,CUST104333,2022-01-15 19:28:00,ATM Withdrawal,7100.0,Financial Services,Sampath-Handa,"Dibrugarh, Kerala",11884.0,0,Web,225.138.133.59,Success,Self,Payment for Financial Services,0
8895df8d-0aef-4fba-ae73-d0d22b9e55f7,CUST110168,2022-01-15 16:15:00,Credit Card,3800.0,Fuel,Rajan-Golla,"Thiruvananthapuram, Karnataka",35368.0,0,ATM,212.145.250.21,Success,ZRMJ69708746368620,Payment for Fuel,0
d71f6b09-d650-4178-9a44-3a6dfbd437c6,CUST106167,2022-01-15 15:24:00,ATM Withdrawal,12400.0,Fuel,Lad PLC,"Nellore, Uttarakhand",6638.0,0,Web,176.243.162.164,Success,Self,Payment for Fuel,0
1b3d8835-4c00-4c85-adba-9f3c44059ed5,CUST105033,2022-01-11 11:26:00,Deposit,4000.0,Healthcare,Kapoor Ltd,"Rampur, Uttar Pradesh",18380.0,0,Mobile,169.255.2.253,Success,Self,Payment for Healthcare,0
79f14068-ea95-4b5a-b038-08a052368e22,CUST103208,2022-01-24 06:23:00,Bill Payment,3800.0,Education,Ratti Ltd,"Latur, West Bengal",24363.0,0,Mobile,75.113.213.210,Success,FOZE51157181478227,Payment for Education,0
bed2e923-f8ab-4aec-aeea-98cc63a685ac,CUST116461,2022-01-07 16:20:00,Bill Payment,4546.540637559804,Groceries,Sarin Ltd,"Anand, Gujarat",27086.46,0,Web,70.40.158.64,Success,KQYZ40780691643152,Payment for Groceries,1
d44e327e-7131-4c52-ae7c-63af0227f524,CUST115903,2022-01-07 07:16:00,Net Banking,1300.0,Groceries,Desai LLC,"Yamunanagar, Goa",41803.0,0,POS,152.194.119.230,Success,DMPP44652181688351,Payment for Groceries,0
5e500783-8032-466b-a827-22d84a64f774,CUST105335,2022-01-27 18:14:00,UPI,1400.0,Education,"Wagle, Swaminathan and Sankar","Jammu, West Bengal",13527.0,0,POS,231.68.4.67,Success,UYPF67810074406503,Payment for Education,0
fc42482e-8ec6-4a7a-8f09-fafc7d1679a3,CUST106586,2022-01-02 01:03:00,Credit Card,5100.0,Dining,"Mander, Shenoy and Thaker","Chennai, Maharashtra",27906.0,0,POS,208.156.62.141,Success,CQQN17259150188556,Payment for Dining,0
466b69bd-137b-45c3-ba71-29cd641153e5,CUST118864,2022-01-16 06:53:00,Net Banking,1200.0,Travel,"Kothari, Tella and Rajagopalan","Raebareli, Haryana",40552.0,0,POS,26.253.214.118,Success,GVXE38759882652294,Payment for Travel,0
2f1b8250-cf4d-46f5-b27b-8676867947d3,CUST107594,2022-01-11 20:44:00,EMI Payment,9900.0,Cash Withdrawal,Sen Ltd,"Gwalior, Jharkhand",0.0,0,Mobile,174.178.218.91,Success,MQOR23641567741937,Payment for Cash Withdrawal,0
412dd58e-29bf-47be-82bc-b919af7a3c8f,CUST105273,2022-01-22 08:55:00,Net Banking,3300.0,Groceries,Date LLC,"Tadepalligudem, Maharashtra",1404.0,0,Web,186.17.193.172,Success,OUMZ38556949683755,Payment for Groceries,0
c47f6428-1772-414e-bb4b-a4da9df73c5e,CUST107657,2022-01-15 20:12:00,Deposit,6300.0,Fuel,Dhar Group,"Warangal, Telangana",43988.0,0,ATM,209.77.134.207,Success,Self,Payment for Fuel,0
b1eb6c1a-2942-40de-a9de-5b4e77620329,CUST102143,2022-01-31 20:54:00,Credit Card,4300.0,Online Shopping,"Dani, Sen and Sanghvi","Vasai-Virar, Maharashtra",0.0,0,Web,161.217.28.208,Success,BAVI23897934407844,Payment for Online Shopping,0
6d73a0fe-4b9a-4cf8-b4ac-87b7dfe12de8,CUST114469,2022-01-19 22:12:00,Fund Transfer,700.0,Fuel,Bhargava-Sanghvi,"Bhiwandi, Uttar Pradesh",39428.0,0,ATM,200.199.198.62,Success,JPXB97743887012579,Payment for Fuel,0
40280845-699e-48ce-aa17-8535001632b6,CUST102388,2022-01-05 18:21:00,EMI Payment,1600.0,Groceries,Bawa-Bali,"Belgaum, Haryana",13088.0,0,Web,66.182.105.225,Success,TFAA81272801089300,Payment for Groceries,0
c1160dd3-106a-473e-8ddb-527ba4bbfe38,CUST113817,2022-01-02 15:34:00,Debit Card,5100.0,Online Shopping,"Kuruvilla, Bail and Kibe","Hosur, Jharkhand",15175.0,0,Mobile,175.156.131.217,Success,AGNE32415130897515,Payment for Online Shopping,0
7ca05dfb-21b8-4c1c-80bf-251801791d1d,CUST105903,2022-01-09 00:29:00,Net Banking,3700.0,Cash Withdrawal,"Chopra, Loyal and Aurora","Gurgaon, Chhattisgarh",32356.0,0,POS,217.183.51.155,Success,JSGC25202930244470,Payment for Cash Withdrawal,0
212b5eb3-1dc7-47e7-ac6d-56f68de9cb6e,CUST109884,2022-01-02 08:31:00,Bill Payment,3200.0,Online Shopping,"Rajan, Bandi and Brar","Pallavaram, Gujarat",22596.0,0,Mobile,136.42.135.255,Success,UPGY38954368878581,Payment for Online Shopping,0
02f4307d-3a9c-470d-b39c-fd214da7a5ad,CUST100638,2022-01-29 02:03:00,ATM Withdrawal,2800.0,Entertainment,Lala LLC,"Karimnagar, Uttar Pradesh",38154.0,0,Mobile,252.247.15.1,Success,Self,Payment for Entertainment,0
c74db55b-9351-4d2d-8826-ea9a1599d092,CUST103554,2022-01-25 15:49:00,Net Banking,12600.0,Utilities,"Thakur, Sule and Handa","Bahraich, Uttar Pradesh",2630.0,0,ATM,245.189.169.24,Success,PNBD18265575491282,Payment for Utilities,0
265798b4-d0af-4e4c-b471-9a24b8a7b9cd,CUST112566,2022-01-09 05:20:00,ATM Withdrawal,3200.0,Education,Aurora LLC,"Solapur, Punjab",29849.0,0,POS,128.114.194.181,Success,Self,Payment for Education,0
8a68b988-6c28-4571-9244-68c930757533,CUST105884,2022-01-04 08:41:00,UPI,8900.0,Fuel,"Gokhale, Sawhney and Karan","Tenali, Maharashtra",0.0,0,ATM,44.74.179.34,Success,GJJF91192561180076,Payment for Fuel,0
c54417a1-0a64-4319-a622-6c8bac88ace5,CUST114200,2022-01-13 12:02:00,Debit Card,4000.0,Cash Withdrawal,Buch and Sons,"Hajipur, Bihar",24091.0,0,ATM,240.214.67.9,Success,ETGJ66687910394041,Payment for Cash Withdrawal,0
4218bfd7-450e-4d1e-8c11-513817d7ebaf,CUST106654,2022-01-31 22:08:00,Fund Transfer,200.0,Dining,Ratta and Sons,"Morena, Tamil Nadu",44101.0,0,ATM,87.114.17.194,Success,DVCN13341409923677,Payment for Dining,0
7abcff80-e3b5-414b-a501-8bb774842170,CUST108749,2022-01-31 02:22:00,Loan Disbursement,4300.0,Electronics,Doshi-Brar,"Bulandshahr, Maharashtra",30540.0,0,POS,81.175.168.103,Success,RBIK14810859231217,Payment for Electronics,0
42cc6fa7-5edc-4062-ada8-b5d46b321198,CUST103568,2022-01-16 04:27:00,Loan Disbursement,4900.0,Financial Services,Shukla LLC,"Tirupati, Assam",43216.0,0,POS,224.45.196.86,Success,NWUD45172351342954,Payment for Financial Services,0
b55f2932-7cc9-4802-9eb1-ececcf236816,CUST114789,2022-01-09 03:33:00,Fund Transfer,7200.0,Electronics,Virk-Chauhan,"Hazaribagh, West Bengal",13139.0,0,POS,248.105.8.47,Success,QUMU17535980539387,Payment for Electronics,0
724c80ee-6128-40d6-8391-0ffb3d1c3b65,CUST112565,2022-01-18 10:37:00,Deposit,700.0,Education,Sane-Chacko,"Solapur, Sikkim",32228.0,0,Mobile,105.3.27.60,Success,Self,Payment for Education,0
d145b3dd-4cf2-443b-9a4d-b723a20770ff,CUST104320,2022-01-14 14:33:00,ATM Withdrawal,6900.0,Education,Chacko and Sons,"Bangalore, Odisha",29384.0,0,POS,156.40.197.175,Success,Self,Payment for Education,0
8de96d79-f95d-409b-bc37-0f060c701ec3,CUST106706,2022-01-28 00:40:00,Bill Payment,2200.0,Entertainment,"Samra, Ahuja and Singhal","Raichur, Uttarakhand",2273.0,0,Web,190.50.6.42,Success,YQLJ38975304742144,Payment for Entertainment,0
afabc2de-6ffc-4f82-9888-8c63c89eb2a3,CUST112348,2022-01-22 00:14:00,Debit Card,4400.0,Travel,Bhatti-Kurian,"Ulhasnagar, Manipur",31950.0,0,POS,93.89.201.144,Success,SXQF18765707720633,Payment for Travel,0
907495d3-024b-44ce-a433-2234c7039ce3,CUST106139,2022-01-23 13:35:00,Credit Card,1400.0,Entertainment,"Sarna, Kalla and Bhakta","Kishanganj, Maharashtra",26420.0,0,Mobile,36.184.197.119,Success,KQFM13404477980997,Payment for Entertainment,0
74dc9662-ce1d-4b5a-aae2-be5d17ae0a4e,CUST101610,2022-01-27 07:36:00,Debit Card,2100.0,Online Shopping,"Sundaram, Kuruvilla and Bhagat","Guntur, Maharashtra",27261.0,0,Mobile,89.102.146.134,Success,LNRE11417028694999,Payment for Online Shopping,0
38cc54e1-c1e4-4202-b205-5c442aa71725,CUST106246,2022-01-06 14:24:00,Loan Disbursement,2900.0,Dining,Kulkarni-Singh,"Thiruvananthapuram, Andhra Pradesh",5994.0,0,POS,139.64.15.55,Success,BCUX54777348522873,Payment for Dining,0
10bf06c6-a5f3-4b95-9b83-c428c3000ec1,CUST103159,2022-01-19 18:26:00,EMI Payment,2900.0,Entertainment,"Sathe, Sane and Sandal","Varanasi, Madhya Pradesh",2908.0,0,Web,48.140.57.62,Success,AFHD98055517048726,Payment for Entertainment,0
823a7531-5666-470c-b535-da704929a8ee,CUST119521,2022-01-12 01:46:00,Fund Transfer,500.0,Financial Services,Bains and Sons,"Rajahmundry, Nagaland",9924.0,0,Web,243.137.217.213,Success,POPQ43476270938440,Payment for Financial Services,0
34a9f849-dd4e-4d1e-8c45-ad4f5fd4cd75,CUST113446,2022-01-20 23:22:00,Net Banking,2500.0,Travel,Maharaj-Lala,"Chandrapur, Madhya Pradesh",34304.0,0,POS,224.118.93.9,Success,UCOE86524067395080,Payment for Travel,0
30e2b5f9-6fdc-43ea-86b7-88effb64ee07,CUST112629,2022-01-06 03:10:00,Loan Disbursement,8100.0,Travel,Sridhar Group,"Naihati, Odisha",32926.0,0,ATM,226.189.226.146,Success,KWCC48893049778404,Payment for Travel,0
793819e5-aca5-4a90-acd1-153999db9ff9,CUST110660,2022-01-06 15:22:00,Debit Card,1600.0,Fuel,Golla-Sehgal,"Narasaraopet, Uttarakhand",11027.0,0,Web,203.74.246.44,Success,PEEY27924558604696,Payment for Fuel,0
c1c012a6-a540-4b18-83cc-aa4227d534af,CUST111322,2022-01-10 16:40:00,Bill Payment,5000.0,Healthcare,"Kade, Sachar and Ray","Tezpur, Karnataka",15039.0,0,Mobile,101.145.213.138,Success,BGKL38092987812601,Payment for Healthcare,0
fdf6bfe9-cdad-4e9c-b1bf-9b729e587f5e,CUST105857,2022-01-25 03:10:00,Net Banking,1500.0,Financial Services,Venkataraman-Taneja,"Raipur, Madhya Pradesh",25698.0,0,ATM,199.74.200.196,Failed,DFMJ66728775559586,Payment for Financial Services,1
1c42d48d-65d5-471b-81b9-8274cd3017ba,CUST105047,2022-01-31 07:45:00,ATM Withdrawal,2200.0,Education,"Singhal, Deshpande and Chahal","Shivpuri, Haryana",30433.0,0,ATM,188.108.169.53,Success,Self,Payment for Education,0
15dc0cc4-2364-40ea-aa51-95b953720e41,CUST104556,2022-01-11 08:06:00,Fund Transfer,3100.0,Online Shopping,Sandhu-Chad,"Faridabad, Gujarat",31269.0,0,Mobile,79.29.6.252,Success,ZFTH45347219503350,Payment for Online Shopping,0
bb44fe16-d290-4fb5-ad3a-5835440f30ce,CUST112545,2022-01-25 07:29:00,Debit Card,4200.0,Education,Baria Inc,"Bhiwani, Mizoram",6399.0,0,POS,28.76.247.198,Success,BKWG30736417712827,Payment for Education,0
245bfa33-a3ae-4305-a23f-50cc2d03681f,CUST115369,2022-01-30 02:56:00,Debit Card,14300.0,Fuel,"Verma, Bassi and Chaudhari","Bhiwandi, Uttar Pradesh",16709.0,0,ATM,51.82.129.183,Success,DEVZ12831559163960,Payment for Fuel,0
d4516edb-8127-48c3-84e3-2bf45b7fa7b8,CUST106654,2022-01-23 00:27:00,Deposit,1600.0,Entertainment,Bumb Group,"Ghaziabad, Tamil Nadu",44379.0,0,Web,246.29.248.245,Success,Self,Payment for Entertainment,0
6bc678bb-3774-44c9-876c-524e6a93da27,CUST110178,2022-01-02 23:11:00,Loan Disbursement,700.0,Electronics,Vasa LLC,"Guwahati, West Bengal",26345.0,0,Mobile,41.79.241.130,Success,EFSU86588317771305,Payment for Electronics,0
ffb04c8e-5a5e-4f79-b6fa-8b3ff1505483,CUST103502,2022-01-19 09:11:00,Credit Card,5700.0,Travel,"Yadav, Mammen and Bahl","Darbhanga, Andhra Pradesh",4911.0,0,Web,206.198.226.105,Success,ALDM53817105598525,Payment for Travel,0
0d626caa-b82a-4378-848b-7530b3d8e518,CUST116144,2022-01-29 19:24:00,Bill Payment,4900.0,Groceries,"Doshi, Dey and Bedi","Gaya, Assam",21019.0,0,ATM,80.158.161.30,Success,XJBW11755885828767,Payment for Groceries,0
59316222-d93e-42f6-a644-fb11395bb67a,CUST103161,2022-01-02 02:36:00,Loan Disbursement,11500.0,Healthcare,"Gaba, Soni and Kuruvilla","Mumbai, Odisha",671.0,0,Web,19.159.200.251,Success,BJDJ53201336219288,Payment for Healthcare,0
359bf73d-23e1-4a96-9067-f220210a88eb,CUST107173,2022-01-25 17:15:00,Credit Card,800.0,Online Shopping,"Devan, Ray and Kapur","Jhansi, Sikkim",44376.0,0,Mobile,75.134.21.11,Success,BYQF34017269751888,Payment for Online Shopping,0
66228777-6088-47b2-8798-3e8e0e107672,CUST111380,2022-01-03 07:53:00,UPI,900.0,Electronics,"Mandal, Dayal and Choudhry","Ramgarh, Tamil Nadu",10838.0,0,Web,203.176.31.156,Success,PBAY52240848082840,Payment for Electronics,0
3d71c5c4-f956-4b38-99de-57351a35b7b2,CUST102747,2022-01-09 00:33:00,UPI,2900.0,Dining,Bir Group,"Noida, Assam",35529.0,0,Mobile,58.33.141.2,Success,MLHE78000269895682,Payment for Dining,0
1e273bf6-e1ab-434a-949d-a6cf20899bab,CUST104023,2022-01-19 11:25:00,EMI Payment,400.0,Education,Dhillon Ltd,"Bhubaneswar, Andhra Pradesh",44839.0,0,Mobile,67.61.207.193,Success,JGVH53128638378874,Payment for Education,0
2b46dcef-c972-46d4-99b3-dbe3b0df9af3,CUST110487,2022-01-10 20:06:00,Credit Card,400.0,Entertainment,Kala-Koshy,"Gangtok, Meghalaya",13631.0,0,ATM,216.73.56.224,Success,SDYF15310623849081,Payment for Entertainment,0
33197913-1acd-4961-b67f-2d7685b8cebd,CUST118644,2022-01-24 16:40:00,Loan Disbursement,6000.0,Healthcare,Saha-Raman,"Durg, Jharkhand",3444.0,0,POS,104.222.123.133,Success,LKKZ18602275518951,Payment for Healthcare,0
7fceeffb-f8a2-446b-8f39-8e48c51e2d09,CUST116420,2022-01-02 04:56:00,UPI,1000.0,Entertainment,"Rana, Saraf and Malhotra","Raebareli, Assam",36077.0,0,Web,183.131.20.234,Success,UEWZ76099307615198,Payment for Entertainment,0
dbca3b18-bb2a-48ab-a4b3-e289213bcc0c,CUST113080,2022-01-25 16:25:00,Fund Transfer,300.0,Groceries,Dey and Sons,"Burhanpur, Manipur",32965.0,0,ATM,32.141.234.132,Success,QAIA12125365086848,Payment for Groceries,0
5fd01d5e-9b9c-4f88-93ed-eae47f0d5c6b,CUST112799,2022-01-19 13:46:00,Bill Payment,10400.0,Utilities,Cherian PLC,"Amritsar, Arunachal Pradesh",6448.0,0,Mobile,237.97.207.115,Success,GBUF96406708077054,Payment for Utilities,0
765978a8-9bd3-4d4c-b576-ae6ebabf4ee9,CUST117568,2022-01-31 08:18:00,Debit Card,5800.0,Groceries,Bal-Kata,"Ozhukarai, Odisha",33962.0,0,Mobile,252.52.126.92,Success,GRUQ10597076921871,Payment for Groceries,0
8dde2d32-516d-4a54-ba81-e40133c7f258,CUST110461,2022-01-12 07:56:00,UPI,3000.0,Cash Withdrawal,"Keer, Talwar and Sama","Thrissur, Arunachal Pradesh",14970.0,0,Web,6.220.201.21,Success,EFVY07973913727153,Payment for Cash Withdrawal,0
e563a2c3-2057-4728-bd86-f6ad95a328bf,CUST103553,2022-01-19 01:52:00,ATM Withdrawal,22800.0,Travel,Baral-Thaman,"Visakhapatnam, Rajasthan",16386.0,0,POS,115.31.173.82,Success,Self,Payment for Travel,0
3c9ae191-0c4e-46d5-9fce-9d48996f27d8,CUST107177,2022-01-28 22:22:00,Fund Transfer,7300.0,Electronics,"Kari, Deep and Batta","Tadipatri, Uttar Pradesh",0.0,0,POS,201.28.48.112,Success,GFNA64516138541249,Payment for Electronics,0
6159e9a1-59d9-4066-9880-ccb0171de720,CUST103737,2022-01-05 08:43:00,EMI Payment,7200.0,Groceries,Agate-Kibe,"Panchkula, Uttar Pradesh",20924.0,0,Mobile,91.107.162.53,Success,UHRM84653152207198,Payment for Groceries,0
9618a1c4-3ef4-472f-96bb-a17bd07654eb,CUST109656,2022-01-05 08:17:00,ATM Withdrawal,1400.0,Online Shopping,"Dalal, Ghosh and Krishnan","Berhampur, Karnataka",24267.0,0,Mobile,30.47.26.22,Success,Self,Payment for Online Shopping,0
ecd3d632-9bc9-40e9-ade3-d4757a46e58b,CUST107763,2022-01-25 13:30:00,Loan Disbursement,200.0,Financial Services,Rau-Ravel,"Bathinda, Haryana",26967.0,0,Mobile,157.99.121.99,Success,HMJO43904535879779,Payment for Financial Services,0
8cce5d91-73e2-4328-bb5c-021028aaa484,CUST103462,2022-01-16 09:13:00,Fund Transfer,6900.0,Utilities,D’Alia-Kumar,"Vadodara, Maharashtra",38644.0,0,POS,155.239.154.111,Success,FUNH80916723928104,Payment for Utilities,0
24fac3d2-c3e9-4e6d-b825-c9a8172b0490,CUST109391,2022-01-20 22:48:00,Fund Transfer,6900.0,Financial Services,Salvi Inc,"Guna, Andhra Pradesh",11183.0,0,ATM,202.122.170.149,Success,QUMS34513335249643,Payment for Financial Services,0
5850d53a-396e-4c78-845a-808beb20cbb5,CUST108620,2022-01-14 12:11:00,UPI,2400.0,Dining,"Sule, Rajagopal and Setty","Pali, Uttarakhand",43329.0,0,Mobile,253.26.178.12,Success,CYNS29282252950767,Payment for Dining,0
8adcb288-6040-4216-b09f-b927b95fcb3e,CUST108802,2022-01-10 01:32:00,Loan Disbursement,1000.0,Healthcare,"Bhakta, Rajagopalan and Vasa","Thoothukudi, Tripura",504.0,0,Web,226.60.58.159,Success,YYHZ64714520336673,Payment for Healthcare,0
834f6b2b-c38f-4757-9673-ff9c7e7a5bb7,CUST105276,2022-01-27 04:57:00,EMI Payment,4000.0,Travel,Sarraf Group,"Kollam, Uttarakhand",34980.0,0,POS,200.41.54.252,Success,UAPI22891675798769,Payment for Travel,0
6d85e26b-2c32-4abb-ae49-7a4d3ffec44f,CUST110161,2022-01-30 20:19:00,Deposit,7600.0,Online Shopping,"Bali, Anne and Madan","Jaipur, Kerala",54652.0,0,POS,217.140.232.124,Success,Self,Payment for Online Shopping,0
dd98f77b-182b-4152-abc8-8d38e12de672,CUST101006,2022-01-05 12:19:00,Net Banking,12000.0,Education,Guha LLC,"Jamshedpur, Punjab",0.0,0,Mobile,239.116.201.9,Success,NGQE65652263968461,Payment for Education,0
34916833-ef3a-4c8c-b10a-bc3e60c793a9,CUST107963,2022-01-13 10:23:00,Debit Card,8800.0,Cash Withdrawal,Subramanian Inc,"Ambala, Gujarat",0.0,0,POS,11.79.133.12,Success,LFVH00406926921337,Payment for Cash Withdrawal,0
38c2488a-cc88-43cb-829a-5688e53dd957,CUST109531,2022-01-22 13:33:00,Bill Payment,14100.0,Healthcare,Khosla-Agate,"Bhusawal, Maharashtra",23743.0,0,ATM,251.13.148.4,Success,LUZF56572820191664,Payment for Healthcare,0
9a6c685d-f408-4aac-afbf-40b6aaabb970,CUST118989,2022-01-14 03:13:00,ATM Withdrawal,5900.0,Electronics,Goda-Char,"Tiruvottiyur, Chhattisgarh",34148.0,0,ATM,78.245.50.44,Success,Self,Payment for Electronics,0
24197484-3737-4cd6-90f3-fed192b652ee,CUST111055,2022-01-31 07:59:00,Deposit,3200.0,Financial Services,Loke PLC,"Bokaro, Gujarat",19239.0,0,Web,145.26.78.204,Success,Self,Payment for Financial Services,0
c73921d4-247f-4763-91d0-0ca6fc6d8c92,CUST108543,2022-01-03 14:34:00,ATM Withdrawal,6724.0692809444245,Cash Withdrawal,"Kothari, Boase and Shanker","Faridabad, Jharkhand",19318.93,0,POS,212.95.197.213,Success,Self,Payment for Cash Withdrawal,1
9ee3d11c-694a-4e3a-9e23-8b4724e77970,CUST114882,2022-01-01 10:29:00,ATM Withdrawal,5000.0,Healthcare,"Sharaf, Bala and Dube","Tiruchirappalli, Tripura",8042.0,0,Web,169.198.220.89,Success,Self,Payment for Healthcare,0
f84f41b7-d2c0-4292-b281-66c77914872e,CUST111700,2022-01-06 01:15:00,Loan Disbursement,1100.0,Groceries,Yadav-Ram,"Faridabad, Haryana",44623.0,0,Web,160.229.87.126,Success,KGWP18677910599033,Payment for Groceries,0
496921a0-73ad-4c5a-bf0f-583c09119ef4,CUST100952,2022-01-07 15:24:00,Deposit,7800.0,Financial Services,Dubey-Doshi,"Uluberia, Uttar Pradesh",55232.0,1,Web,4.168.44.242,Success,Self,Payment for Financial Services,0
e652ce01-bf37-401d-b7ef-238836e77336,CUST119111,2022-01-23 07:03:00,EMI Payment,17500.0,Electronics,Buch-Bir,"Chittoor, Karnataka",29690.0,0,ATM,179.167.63.253,Success,KQKK52751190401667,Payment for Electronics,0
1d4d9936-4755-49d6-be04-d0728d9ff580,CUST110890,2022-01-02 07:49:00,Debit Card,13300.0,Financial Services,"Gola, Gola and Srivastava","Davanagere, Tamil Nadu",0.0,0,Mobile,20.125.112.199,Success,XIEN21095546004840,Payment for Financial Services,0
dd34f945-a4fe-4069-a74f-df826a01751d,CUST110922,2022-01-11 05:36:00,Loan Disbursement,24500.0,Dining,"Batra, Sarma and Chaudry","Shivpuri, Kerala",0.0,0,Web,46.26.55.70,Success,VZOY69054318727132,Payment for Dining,0
21d45217-2581-4a61-b7f8-4e24668ceea5,CUST102669,2022-01-11 08:55:00,Credit Card,5600.0,Online Shopping,Zacharia-Rajagopalan,"Danapur, Telangana",0.0,0,POS,93.203.245.169,Success,NFSL98328394882744,Payment for Online Shopping,0
af1f97c6-7184-4a07-aea8-0e21aa8efdcf,CUST108705,2022-01-09 13:37:00,ATM Withdrawal,3500.0,Online Shopping,Srinivas-Sawhney,"Erode, Arunachal Pradesh",5356.0,0,Mobile,34.237.238.66,Success,Self,Payment for Online Shopping,0
3cd8f00e-0e20-4a9f-aa7c-20121cfca378,CUST109845,2022-01-31 16:25:00,Bill Payment,1500.0,Utilities,Das-Wali,"Berhampur, Gujarat",46568.0,0,ATM,123.44.125.142,Success,CYFU31458872803697,Payment for Utilities,0
